targetId,strataId,cohortId,cohortType,name
138,102,138001022,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic kidney disease
139,102,139001022,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic kidney disease
140,102,140001022,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic kidney disease
141,102,141001022,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic kidney disease
111,103,111001032,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent end stage renal disease
112,103,112001032,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent end stage renal disease
113,103,113001032,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent end stage renal disease
114,103,114001032,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent end stage renal disease
115,103,115001032,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent end stage renal disease
116,103,116001032,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent end stage renal disease
126,103,126001032,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent end stage renal disease
127,103,127001032,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent end stage renal disease
128,103,128001032,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent end stage renal disease
129,103,129001032,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent end stage renal disease
130,103,130001032,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent end stage renal disease
131,103,131001032,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent end stage renal disease
132,103,132001032,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent end stage renal disease
133,103,133001032,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent end stage renal disease
134,103,134001032,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent end stage renal disease
135,103,135001032,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent end stage renal disease
136,103,136001032,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent end stage renal disease
137,103,137001032,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent end stage renal disease
138,103,138001032,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent end stage renal disease
139,103,139001032,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent end stage renal disease
140,103,140001032,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent end stage renal disease
141,103,141001032,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent end stage renal disease
111,104,111001042,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent heart disease
112,104,112001042,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent heart disease
113,104,113001042,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent heart disease
114,104,114001042,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent heart disease
115,104,115001042,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent heart disease
116,104,116001042,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent heart disease
126,104,126001042,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent heart disease
127,104,127001042,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent heart disease
128,104,128001042,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent heart disease
129,104,129001042,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent heart disease
130,104,130001042,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent heart disease
131,104,131001042,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent heart disease
132,104,132001042,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent heart disease
133,104,133001042,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent heart disease
134,104,134001042,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent heart disease
135,104,135001042,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent heart disease
136,104,136001042,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent heart disease
137,104,137001042,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent heart disease
138,104,138001042,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent heart disease
139,104,139001042,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent heart disease
140,104,140001042,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent heart disease
141,104,141001042,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent heart disease
111,105,111001052,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
112,105,112001052,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
113,105,113001052,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
114,105,114001052,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
115,105,115001052,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
116,105,116001052,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
